lat,lon,city,street,housenumber,postcode
51.0621925,16.9751507,Wrocław,Łysogórska,3,52-331
51.0611348,16.9779494,Wrocław,Migdałowa,17a,52-317
51.0623628,16.9775176,Wrocław,Sezamkowa,23,52-317
51.0612736,16.9780324,Wrocław,Migdałowa,17,52-317
51.0615507,16.9747194,Wrocław,Piernikowa,2,52-332
51.0622094,16.9781543,Wrocław,Sezamkowa,16,52-317
51.0613959,16.9759790,Wrocław,Czekoladowa,53,52-326
51.0616688,16.9742671,Wrocław,Piernikowa,4,52-332
51.0603754,16.9768438,Wrocław,Przemysłowa,17,52-333
51.0617911,16.9746169,Wrocław,Marcepanowa,5,52-332
51.0617023,16.9739682,Wrocław,Piernikowa,6,52-332
51.0623181,16.9746395,Wrocław,Łysogórska,5,52-331
51.0598846,16.9759996,Wrocław,Przemysłowa,10,52-333
51.0623258,16.9780802,Wrocław,Sezamkowa,14,52-317
51.0616742,16.9762036,Wrocław,Czekoladowa,51,52-326
51.0618183,16.9784389,Wrocław,Migdałowa,11,52-317
51.0604174,16.9753585,Wrocław,Czekoladowa,63,52-326
51.0585602,16.9741162,Wrocław,Czekoladowa,77,52-326
51.0605765,16.9764353,Wrocław,Przemysłowa,15,52-333
51.0621627,16.9745914,Wrocław,Marcepanowa,6a,52-332
51.0610481,16.9768941,Wrocław,Sezamkowa,44,52-317
51.0608933,16.9763245,Wrocław,Sezamkowa,49,52-317
51.0603560,16.9738450,Wrocław,Balladyny,1,52-334
51.0600094,16.9762165,Wrocław,Przemysłowa,8,52-333
51.0607772,16.9759247,Wrocław,Przemysłowa,1,52-333
51.0594290,16.9738930,Wrocław,Czekoladowa,58,52-326
51.0605189,16.9746222,Wrocław,Czekoladowa,48,52-326
51.0612929,16.9772361,Wrocław,Sezamkowa,32,52-317
51.0611713,16.9746992,Wrocław,Piernikowa,1a,52-332
51.0601765,16.9764864,Wrocław,Przemysłowa,6,52-333
51.0621487,16.9786824,Wrocław,Migdałowa,7,52-317
51.0617299,16.9738702,Wrocław,Piernikowa,6a,52-332
51.0619949,16.9790319,Wrocław,Migdałowa,4,52-317
51.0622589,16.9740488,Wrocław,Marcepanowa,8,52-332
51.0606215,16.9740064,Wrocław,Balladyny,2,52-334
51.0614580,16.9752310,Wrocław,Czekoladowa,40,52-326
51.0621053,16.9773372,Wrocław,Sezamkowa,31,52-317
51.0618143,16.9777702,Wrocław,Sezamkowa,26a,52-317
51.0617087,16.9778258,Wrocław,Sezamkowa,26d,52-317
51.0614857,16.9782057,Wrocław,Migdałowa,15,52-317
51.0606359,16.9772535,Wrocław,Przemysłowa,19,52-333
51.0604207,16.9774636,Wrocław,Przemysłowa,26,52-333
51.0607240,16.9761322,Wrocław,Sezamkowa,51,52-317
51.0616102,16.9747590,Wrocław,Marcepanowa,3,52-332
51.0602101,16.9752221,Wrocław,Czekoladowa,65,52-326
51.0620246,16.9750529,Wrocław,Marcepanowa,4,52-332
51.0622792,16.9794940,Wrocław,Migdałowa,2,52-317
51.0593316,16.9739049,Wrocław,Czekoladowa,58a,52-326
51.0617048,16.9771323,Wrocław,Sezamkowa,39,52-317
51.0620951,16.9782257,Wrocław,Sezamkowa,18,52-317
51.0595025,16.9759645,Wrocław,Przemysłowa,16,52-333
51.0608976,16.9767254,Wrocław,Sezamkowa,46,52-317
51.0615839,16.9775501,Wrocław,Sezamkowa,28,52-317
51.0600778,16.9751305,Wrocław,Czekoladowa,67,52-326
51.0598775,16.9749739,Wrocław,Czekoladowa,69,52-326
51.0616345,16.9786582,Wrocław,Migdałowa,6,52-317
51.0596164,16.9765838,Wrocław,Przemysłowa,18B,52-333
51.0602090,16.9771333,Wrocław,Przemysłowa,22,52-333
51.0611166,16.9836955,Wrocław,Józefa Supińskiego,5,52-317
51.0619385,16.9819234,Wrocław,Cukrowa,20a,52-316
51.0619539,16.9839832,Wrocław,Józefa Supińskiego,4,52-317
51.0616322,16.9851801,Wrocław,Kobierzycka,12,52-315
51.0622094,16.9822877,Wrocław,Cukrowa,15,52-316
51.0617591,16.9824598,Wrocław,Cukrowa,22,52-316
51.0615786,16.9841056,Wrocław,Józefa Supińskiego,3,52-317
51.0605774,16.9832041,Wrocław,Józefa Supińskiego,7,52-317
51.0621994,16.9830183,Wrocław,Cukrowa,15b,52-316
51.0621539,16.9849147,Wrocław,Kobierzycka,11,52-315
51.0618507,16.9828909,Wrocław,Cukrowa,17,52-316
51.0616755,16.9826946,Wrocław,Cukrowa,22a,52-316
51.0614868,16.9862929,Wrocław,Kobierzycka,13b,52-315
51.0623458,16.9819072,Wrocław,Cukrowa,13c,52-316
51.0619683,16.9852744,Wrocław,Kobierzycka,13,52-315
51.0622080,16.9841623,Wrocław,Józefa Supińskiego,2,52-317
51.0621921,16.9812131,Wrocław,Cukrowa,18a,52-316
51.0621529,16.9841171,Wrocław,Józefa Supińskiego,2a,52-317
51.0619623,16.9843901,Wrocław,Józefa Supińskiego,1,52-317
51.0620592,16.9815865,Wrocław,Cukrowa,20,52-316
51.0613930,16.9858733,Wrocław,Kobierzycka,14,52-315
51.0609627,16.9866464,Wrocław,Kobierzycka,15,52-315
51.0620948,16.9826092,Wrocław,Cukrowa,15a,52-316
51.0622417,16.9832240,Wrocław,Cukrowa,15c,52-316
51.0613135,16.9866666,Wrocław,Kobierzycka,15a,52-315
51.0623107,16.9808814,Wrocław,Cukrowa,18,52-316
51.0617504,16.9836445,Wrocław,Józefa Supińskiego,6,52-317
51.0617883,16.9857554,Wrocław,Kobierzycka,13a,52-315
51.0619790,16.9844890,Wrocław,Kobierzycka,10,52-315
51.0619021,16.9846817,Wrocław,Kobierzycka,10,52-317
51.0618210,16.9834399,Wrocław,Józefa Supińskiego,6a,52-317
51.0614625,16.9868546,Wrocław,Kobierzycka,15b,52-315
51.0569556,16.9868898,Wrocław,Kobierzycka,21a,52-315
51.0568163,16.9868153,Wrocław,Kobierzycka,21b,52-315
51.0632131,16.9774143,Wrocław,Czekoladowa,43,
51.0644560,16.9800549,Wrocław,Kościelna,16,52-314
51.0648237,16.9786474,Wrocław,Kościelna,22,52-314
51.0650610,16.9754760,Wrocław,Karmelkowa,85,52-319
51.0639172,16.9788593,Wrocław,Wałbrzyska,33,52-314
51.0630465,16.9784834,Wrocław,Sezamkowa,2,52-317
51.0644615,16.9738490,Wrocław,Wałbrzyska,48,52-314
51.0629074,16.9756183,Wrocław,Waflowa,4,52-331
51.0625467,16.9767612,Wrocław,Czekoladowa,47b,52-326
51.0656846,16.9757041,Wrocław,Karmelkowa,84,52-319
51.0652782,16.9795256,Wrocław,Buraczana,19a,52-311
51.0655562,16.9796337,Wrocław,Buraczana,22,52-311
51.0637609,16.9753641,Wrocław,Zabrodzka,1d,52-336
51.0624969,16.9776001,Wrocław,Sezamkowa,19,52-317
51.0636431,16.9793331,Wrocław,Wałbrzyska,29a,52-314
51.0665093,16.9792054,Wrocław,Buraczana,26e,52-311
51.0640185,16.9744133,Wrocław,Wałbrzyska,55,52-314
51.0629715,16.9787961,Wrocław,Cukrowa,8b,52-316
51.0637699,16.9741231,Wrocław,Zabrodzka,3h,52-336
51.0646033,16.9798721,Wrocław,Kościelna,16a,52-314
51.0636485,16.9746720,Wrocław,Zabrodzka,1m,52-336
51.0625634,16.9776456,Wrocław,Sezamkowa,17,52-317
51.0626025,16.9797985,Wrocław,Cukrowa,14,52-316
51.0627840,16.9749473,Wrocław,Waflowa,5,52-331
51.0655016,16.9802732,Wrocław,Buraczana,16,52-311
51.0644143,16.9782293,Wrocław,Wałbrzyska,26,52-314
51.0654742,16.9785653,Wrocław,Buraczana,23,52-311
51.0637497,16.9761600,Wrocław,Zabrodzka,2,52-336
51.0628304,16.9761982,Wrocław,Waflowa,2,52-331
51.0639790,16.9738960,Wrocław,Wałbrzyska,61e,52-314
51.0624960,16.9789096,Wrocław,Migdałowa,3,52-317
51.0629867,16.9785801,Wrocław,Cukrowa,8,52-316
51.0632428,16.9753487,Wrocław,Zabrodzka,8,52-336
51.0648113,16.9795967,Wrocław,Buraczana,17e,52-311
51.0634364,16.9785430,Wrocław,Wałbrzyska,33c,52-314
51.0639008,16.9783175,Wrocław,Wałbrzyska,37,52-314
51.0626238,16.9776866,Wrocław,Sezamkowa,15,52-317
51.0634238,16.9794061,Wrocław,Cukrowa,7a,52-316
51.0638537,16.9790740,Wrocław,Wałbrzyska,31,52-314
51.0635790,16.9793202,Wrocław,Wałbrzyska,29b,52-314
51.0664932,16.9788810,Wrocław,Buraczana,26b,52-311
51.0641817,16.9751992,Wrocław,Wałbrzyska,47,52-314
51.0658592,16.9800211,Wrocław,Buraczana,18a,52-311
51.0639276,16.9739525,Wrocław,Wałbrzyska,61f,52-314
51.0646846,16.9790249,Wrocław,Kościelna,20,52-314
51.0658449,16.9753596,Wrocław,Karmelkowa,82,52-319
51.0665778,16.9758320,Wrocław,Szparagowa,1,52-311
51.0624653,16.9741763,Wrocław,Łysogórska,7,52-331
51.0629454,16.9770619,Wrocław,Czekoladowa,45,52-326
51.0634999,16.9760271,Wrocław,Zabrodzka,4,52-336
51.0626917,16.9777333,Wrocław,Sezamkowa,13,52-317
51.0647836,16.9757753,Wrocław,Karmelkowa,87,52-319
51.0665966,16.9755878,Wrocław,Szparagowa,2,52-311
51.0628781,16.9790712,Wrocław,Cukrowa,10,52-316
51.0633398,16.9745542,Wrocław,Zabrodzka,3,52-336
51.0635566,16.9743154,Wrocław,Zabrodzka,3d,52-336
51.0638637,16.9782338,Wrocław,Wałbrzyska,35,52-314
51.0636405,16.9786951,Wrocław,Wałbrzyska,33a,52-314
51.0634510,16.9744281,Wrocław,Zabrodzka,3b,52-336
51.0637321,16.9774784,Wrocław,Cukrowa,1,52-316
51.0647621,16.9795538,Wrocław,Buraczana,17f,52-311
51.0628220,16.9778228,Wrocław,Sezamkowa,9,52-317
51.0627980,16.9769835,Wrocław,Czekoladowa,47c,52-326
51.0635204,16.9803309,Wrocław,Wałbrzyska,23e,52-314
51.0654972,16.9802041,Wrocław,Buraczana,16a,52-311
51.0640187,16.9760079,Wrocław,Zabrodzka,1,52-336
51.0637268,16.9794218,Wrocław,Wałbrzyska,29,52-314
51.0636023,16.9742658,Wrocław,Zabrodzka,3e,52-336
51.0656102,16.9783324,Wrocław,Buraczana,25,52-311
51.0624967,16.9753630,Wrocław,Łysogórska,4,52-331
51.0641675,16.9744247,Wrocław,Wałbrzyska,57,52-314
51.0629524,16.9779119,Wrocław,Sezamkowa,5,52-317
51.0649088,16.9796801,Wrocław,Buraczana,17c,52-311
51.0652195,16.9799989,Wrocław,Buraczana,17,52-311
51.0632502,16.9793006,Wrocław,Cukrowa,7,52-316
51.0627541,16.9777764,Wrocław,Sezamkowa,11,52-317
51.0641553,16.9756329,Wrocław,Wałbrzyska,43,52-314
51.0652815,16.9763603,Wrocław,Karmelkowa,88a,52-319
51.0648784,16.9785045,Wrocław,Kościelna,24,52-314
51.0650001,16.9763062,Wrocław,Karmelkowa,90,52-319
51.0668999,16.9759033,Wrocław,Szparagowa,5,52-311
51.0647516,16.9771336,Wrocław,Karmelkowa,94,52-319
51.0632358,16.9783021,Wrocław,Cukrowa,3a,52-316
51.0659954,16.9742331,Wrocław,Karmelkowa,57,52-319
51.0624595,16.9801745,Wrocław,Cukrowa,16a,52-316
51.0665004,16.9790845,Wrocław,Buraczana,26b/2,52-311
51.0631047,16.9800596,Wrocław,Wałbrzyska,23d,52-314
51.0651136,16.9793766,Wrocław,Buraczana,19,52-311
51.0645267,16.9760728,Wrocław,Karmelkowa,89,52-319
51.0669283,16.9756672,Wrocław,Szparagowa,6,52-311
51.0626871,16.9768492,Wrocław,Czekoladowa,47a,52-326
51.0652813,16.9759635,Wrocław,Karmelkowa,88,52-319
51.0656292,16.9793082,Wrocław,Buraczana,24,52-311
51.0655373,16.9797478,Wrocław,Buraczana,20,52-311
51.0638082,16.9756059,Wrocław,Zabrodzka,1c,52-336
51.0636372,16.9798878,Wrocław,Wałbrzyska,25,52-314
51.0661845,16.9790258,Wrocław,Buraczana,26a,52-311
51.0627334,16.9796534,Wrocław,Cukrowa,14b,52-316
51.0640054,16.9747241,Wrocław,Wałbrzyska,53,52-314
51.0647123,16.9795093,Wrocław,Buraczana,17g,52-311
51.0637760,16.9754383,Wrocław,Zabrodzka,1e,52-336
51.0629887,16.9787277,Wrocław,Cukrowa,8a,52-316
51.0650040,16.9797585,Wrocław,Buraczana,17a,52-311
51.0635513,16.9750399,Wrocław,Zabrodzka,1i,52-336
51.0631751,16.9794778,Wrocław,Cukrowa,9,52-316
51.0625777,16.9782545,Wrocław,Sezamkowa,8,52-317
51.0627867,16.9769409,Wrocław,Czekoladowa,47,52-326
51.0628386,16.9803074,Wrocław,Wałbrzyska,23c,52-314
51.0653301,16.9751654,Wrocław,Karmelkowa,83,52-319
51.0634864,16.9748317,Wrocław,Zabrodzka,1k,52-336
51.0630873,16.9780053,Wrocław,Sezamkowa,1,52-317
51.0625738,16.9796787,Wrocław,Cukrowa,14a,52-316
51.0627653,16.9743235,Wrocław,Łysogórska,8,52-331
51.0632673,16.9781458,Wrocław,Cukrowa,3,52-316
51.0636643,16.9742373,Wrocław,Zabrodzka,3f,52-336
51.0637206,16.9753127,Wrocław,Zabrodzka,1f,52-336
51.0630010,16.9784485,Wrocław,Sezamkowa,2a,52-317
51.0629748,16.9738908,Wrocław,Zabrodzka,5,52-336
51.0626442,16.9790220,Wrocław,Migdałowa,1,52-317
51.0640328,16.9738370,Wrocław,Wałbrzyska,61d,52-314
51.0635332,16.9786110,Wrocław,Wałbrzyska,33b,52-314
51.0635187,16.9798974,Wrocław,Wałbrzyska,25a,52-314
51.0661244,16.9802970,Wrocław,Buraczana,16b,52-311
51.0641950,16.9749893,Wrocław,Wałbrzyska,49,52-314
51.0637203,16.9741802,Wrocław,Zabrodzka,3g,52-336
51.0644139,16.9793004,Wrocław,Kościelna,19,52-314
51.0643775,16.9749529,Wrocław,Wałbrzyska,32-46,52-314
51.0633333,16.9787111,Wrocław,Cukrowa,5,52-316
51.0631414,16.9775935,Wrocław,Cukrowa,2,52-316
51.0663313,16.9738519,Wrocław,Karmelkowa,53,52-319
51.0642747,16.9798332,Wrocław,Kościelna,17,52-314
51.0656024,16.9748629,Wrocław,Karmelkowa,81,52-319
51.0643098,16.9765430,Wrocław,Wałbrzyska,30,52-314
51.0638763,16.9740086,Wrocław,Wałbrzyska,61g,52-314
51.0640910,16.9801006,Wrocław,Wałbrzyska,18,52-314
51.0636991,16.9747045,Wrocław,Zabrodzka,1n,52-336
51.0626325,16.9748420,Wrocław,Łysogórska,6,52-331
51.0629340,16.9762456,Wrocław,Czekoladowa,34,52-326
51.0646658,16.9794637,Wrocław,Buraczana,17h,52-311
51.0654856,16.9800156,Wrocław,Buraczana,18,52-311
51.0638929,16.9789828,Wrocław,Wałbrzyska,31a,52-314
51.0654981,16.9788526,Wrocław,Buraczana,21,52-311
51.0626507,16.9754595,Wrocław,Waflowa,3,52-331
51.0635025,16.9743762,Wrocław,Zabrodzka,3c,52-336
51.0642544,16.9741101,Wrocław,Wałbrzyska,59,52-314
51.0658726,16.9741785,Wrocław,Karmelkowa,59,52-319
51.0642439,16.9791186,Wrocław,Wałbrzyska,24,52-314
51.0631385,16.9751039,Wrocław,Zabrodzka,10,52-336
51.0648598,16.9796365,Wrocław,Buraczana,17d,52-311
51.0639319,16.9768240,Wrocław,Wałbrzyska,41,52-314
51.0640997,16.9759483,Wrocław,Wałbrzyska,43a,52-314
51.0641060,16.9796859,Wrocław,Wałbrzyska,20-22,52-314
51.0633511,16.9797696,Wrocław,Cukrowa,11a,52-316
51.0642680,16.9801996,Wrocław,Kościelna,15,52-314
51.0635276,16.9794395,Wrocław,Wałbrzyska,29c,52-314
51.0647904,16.9781623,Wrocław,Kościelna,26,52-314
51.0641713,16.9754190,Wrocław,Wałbrzyska,45,52-314
51.0665232,16.9794297,Wrocław,Buraczana,26e/2,52-311
51.0624345,16.9775679,Wrocław,Sezamkowa,21,52-317
51.0667657,16.9758838,Wrocław,Szparagowa,3,52-311
51.0632011,16.9771724,Wrocław,Czekoladowa,43,52-326
51.0628831,16.9778643,Wrocław,Sezamkowa,7,52-317
51.0664927,16.9789693,Wrocław,Buraczana,26b/1,52-311
51.0644718,16.9803011,Wrocław,Kościelna,14a,52-314
51.0653232,16.9795659,Wrocław,Buraczana,19b,52-311
51.0625175,16.9759710,Wrocław,Waflowa,1,52-331
51.0667876,16.9756310,Wrocław,Szparagowa,4,52-311
51.0634000,16.9744926,Wrocław,Zabrodzka,3a,52-336
51.0631429,16.9771333,Wrocław,Czekoladowa,43a,52-326
51.0633696,16.9756225,Wrocław,Zabrodzka,6,52-336
51.0655318,16.9758473,Wrocław,Karmelkowa,86,52-319
51.0657471,16.9780567,Wrocław,Buraczana,27,52-311
51.0638791,16.9757707,Wrocław,Zabrodzka,1b,52-336
51.0636830,16.9796311,Wrocław,Wałbrzyska,27,52-314
51.0658697,16.9789854,Wrocław,Buraczana,26,52-311
51.0641451,16.9747554,Wrocław,Wałbrzyska,51,52-314
51.0639750,16.9759850,Wrocław,Zabrodzka,1a,52-336
51.0646158,16.9794226,Wrocław,Buraczana,17k,52-311
51.0635726,16.9794467,Wrocław,Wałbrzyska,27a,52-314
51.0638265,16.9740633,Wrocław,Wałbrzyska,61h,52-314
51.0649557,16.9797040,Wrocław,Buraczana,17b,52-311
51.0636200,16.9752004,Wrocław,Zabrodzka,1h,52-336
51.0631729,16.9796713,Wrocław,Cukrowa,11,52-316
51.0630673,16.9784861,Wrocław,Cukrowa,6,52-316
51.0641204,16.9758921,Wrocław,Wałbrzyska,43b,52-314
51.0624582,16.9783291,Wrocław,Sezamkowa,10,52-317
51.0650460,16.9784479,Wrocław,Kościelna,24a,52-314
51.0630152,16.9779558,Wrocław,Sezamkowa,3,52-317
51.0648764,16.9764557,Wrocław,Karmelkowa,92,52-319
51.0636960,16.9753100,Wrocław,Zabrodzka,1g,52-336
51.0624653,16.9802607,Wrocław,Cukrowa,16,52-316
51.0629217,16.9744304,Wrocław,Waflowa,7,52-331
51.0665158,16.9793142,Wrocław,Buraczana,26e/1,52-311
51.0637268,16.9799011,Wrocław,Wałbrzyska,25,52-314
51.0638914,16.9768019,Wrocław,Wałbrzyska,41,
51.0671926,16.9742323,Wrocław,Karmelkowa,72,52-319
51.0674433,16.9743132,Wrocław,Karmelkowa,74,52-319
51.0676756,16.9769740,Wrocław,Ogórkowa,11,52-311
51.0677144,16.9769831,Wrocław,Ogórkowa,11a,52-311
51.0677942,16.9770021,Wrocław,Ogórkowa,11b,52-311
51.0678235,16.9769977,Wrocław,Ogórkowa,11c,52-311
51.0677302,16.9765539,Wrocław,Ogórkowa,13,52-311
51.0677670,16.9765686,Wrocław,Ogórkowa,13a,52-311
51.0678441,16.9765810,Wrocław,Ogórkowa,13b,52-311
51.0678761,16.9765593,Wrocław,Ogórkowa,13c,52-311
51.0674281,16.9764800,Wrocław,Ogórkowa,15,52-311
51.0675164,16.9765031,Wrocław,Ogórkowa,15a,52-311
51.0675516,16.9765115,Wrocław,Ogórkowa,15b,52-311
51.0676254,16.9765290,Wrocław,Ogórkowa,15c,52-311
51.0676667,16.9765387,Wrocław,Ogórkowa,15d,52-311
51.0670054,16.9763818,Wrocław,Ogórkowa,17,52-311
51.0670383,16.9763896,Wrocław,Ogórkowa,17a,52-311
51.0671041,16.9764051,Wrocław,Ogórkowa,17b,52-311
51.0671506,16.9764161,Wrocław,Ogórkowa,17c,52-311
51.0672369,16.9764359,Wrocław,Ogórkowa,17d,52-311
51.0667861,16.9763273,Wrocław,Ogórkowa,19,52-311
51.0668164,16.9763343,Wrocław,Ogórkowa,19a,52-311
51.0668965,16.9763558,Wrocław,Ogórkowa,19b,52-311
51.0669303,16.9763636,Wrocław,Ogórkowa,19c,52-311
51.0664878,16.9762577,Wrocław,Ogórkowa,21,52-311
51.0665647,16.9762769,Wrocław,Ogórkowa,21a,52-311
51.0665978,16.9762854,Wrocław,Ogórkowa,21b,52-311
51.0666763,16.9763032,Wrocław,Ogórkowa,21c,52-311
51.0667073,16.9763129,Wrocław,Ogórkowa,21d,52-311
51.0664150,16.9766749,Wrocław,Ogórkowa,3,52-311
51.0664946,16.9766933,Wrocław,Ogórkowa,3a,52-311
51.0665365,16.9766944,Wrocław,Ogórkowa,3b,52-311
51.0666347,16.9767158,Wrocław,Ogórkowa,3c,52-311
51.0666640,16.9767223,Wrocław,Ogórkowa,3d,52-311
51.0667708,16.9767496,Wrocław,Ogórkowa,5,52-311
51.0668077,16.9767612,Wrocław,Ogórkowa,5a,52-311
51.0669075,16.9767832,Wrocław,Ogórkowa,5b,52-311
51.0669412,16.9767956,Wrocław,Ogórkowa,5c,52-311
51.0670418,16.9768179,Wrocław,Ogórkowa,7,52-311
51.0670709,16.9768319,Wrocław,Ogórkowa,7a,52-311
51.0671652,16.9768502,Wrocław,Ogórkowa,7b,52-311
51.0673825,16.9769069,Wrocław,Ogórkowa,9,52-311
51.0674576,16.9769222,Wrocław,Ogórkowa,9a,52-311
51.0674987,16.9769317,Wrocław,Ogórkowa,9b,52-311
51.0675717,16.9769491,Wrocław,Ogórkowa,9c,52-311
51.0676023,16.9769563,Wrocław,Ogórkowa,9d,52-311
51.0643103,16.9789854,Wrocław,Wałbrzyska,24,52-314
51.0637182,16.9779644,Wrocław,Wałbrzyska,37j,52-314
51.0637514,16.9779911,Wrocław,Wałbrzyska,37h,52-314
51.0638722,16.9780816,Wrocław,Wałbrzyska,37f,52-314
51.0639502,16.9781071,Wrocław,Wałbrzyska,37e,52-314
51.0640036,16.9781657,Wrocław,Wałbrzyska,37d,52-314
51.0640337,16.9781762,Wrocław,Wałbrzyska,37c,52-314
51.0639830,16.9785398,Wrocław,Wałbrzyska,37aa,52-314
51.0640328,16.9784182,Wrocław,Wałbrzyska,37b,52-314
51.0640187,16.9784982,Wrocław,Wałbrzyska,37a,52-314
51.0634030,16.9779069,Wrocław,Cukrowa,1h,52-316
51.0634555,16.9776464,Wrocław,Cukrowa,1f,52-316
51.0635053,16.9773912,Wrocław,Cukrowa,1d,52-316
51.0634667,16.9775902,Wrocław,Cukrowa,1e,52-316
51.0634903,16.9774675,Wrocław,Cukrowa,1c,52-316
51.0636067,16.9774157,Wrocław,Cukrowa,1b,52-316
51.0636357,16.9774404,Wrocław,Cukrowa,1a,52-316
51.0686440,16.9775977,Wrocław,Buraczana,46,52-311
51.0683108,16.9778002,Wrocław,Buraczana,44,52-311
51.0685680,16.9796015,Wrocław,Kabaczkowa,13,52-311
51.0686829,16.9792484,Wrocław,Kabaczkowa,11,52-311
51.0684311,16.9792680,Wrocław,Kabaczkowa,9,52-311
51.0684119,16.9786177,Wrocław,Kabaczkowa,7,52-311
51.0687659,16.9785703,Wrocław,Kabaczkowa,5,52-311
51.0688843,16.9782279,Wrocław,Kabaczkowa,3,52-311
51.0684031,16.9782895,Wrocław,Kabaczkowa,1,52-311
51.0634335,16.9787719,Wrocław,Cukrowa,5a,52-316
51.0641365,16.9757656,Wrocław,Wałbrzyska,43/2,53-019
51.0674224,16.9798464,Wrocław,Jutrzenki,20,52-311
51.0680564,16.9792817,Wrocław,Kabaczkowa,14,52-311
51.0678368,16.9785815,Wrocław,Kabaczkowa,6,52-311
51.0678365,16.9790270,Wrocław,Kabaczkowa,8,52-311
51.0680024,16.9782815,Wrocław,Kabaczkowa,2,52-311
51.0677490,16.9797650,Wrocław,Kabaczkowa,12,52-311
51.0678235,16.9794501,Wrocław,Kabaczkowa,10,52-311
51.0680776,16.9797427,Wrocław,Kabaczkowa,16,52-311
51.0680313,16.9787320,Wrocław,Kabaczkowa,4,52-311
51.0657972,16.9798342,Wrocław,Buraczana,20a,52-311
51.0624050,16.9741501,Wrocław,Łysogórska,7a,52-331
51.0665401,16.9759233,Wrocław,Ogórkowa,23,52-311
51.0638543,16.9780322,Wrocław,Wałbrzyska,37g,52-314
51.0672637,16.9753624,Wrocław,Marchewkowa,7,52-311
51.0671029,16.9753248,Wrocław,Marchewkowa,5,52-311
51.0668444,16.9752588,Wrocław,Marchewkowa,3,52-311
51.0666855,16.9752212,Wrocław,Marchewkowa,1,52-311
51.0673084,16.9749216,Wrocław,Marchewkowa,8,52-311
51.0671520,16.9748861,Wrocław,Marchewkowa,6,52-311
51.0668904,16.9748180,Wrocław,Marchewkowa,4,52-311
51.0667314,16.9747794,Wrocław,Marchewkowa,2,52-311
51.0635007,16.9800132,Wrocław,Wałbrzyska,25A,52-314
51.0639995,16.9777088,Wrocław,Wałbrzyska,39,52-314
51.0637400,16.9797829,Wrocław,Wałbrzyska,27b,52-314
51.0638079,16.9780186,Wrocław,Wałbrzyska,37h,52-314
51.0639841,16.9784357,Wrocław,Wałbrzyska,37b,52-314
51.0639339,16.9788093,Wrocław,Wałbrzyska,33,52-314
51.0634198,16.9777636,Wrocław,Cukrowa,1g,52-316
51.0668145,16.9808409,Wrocław,Łanowa,2b,52-311
51.0653700,16.9805695,Wrocław,Buraczana,14,52-311
51.0649993,16.9826911,Wrocław,Buraczana,8b,52-311
51.0634482,16.9809827,Wrocław,Wałbrzyska,19,52-314
51.0651232,16.9804887,Wrocław,Buraczana,15,52-311
51.0629943,16.9819133,Wrocław,Wałbrzyska,15a,52-314
51.0652659,16.9811434,Wrocław,Buraczana,12,52-311
51.0626603,16.9843502,Wrocław,Kobierzycka,5,52-315
51.0668024,16.9809255,Wrocław,Łanowa,2a,52-311
51.0655969,16.9813878,Wrocław,Jutrzenki,5a,52-311
51.0628661,16.9829180,Wrocław,Wałbrzyska,7a,52-314
51.0673262,16.9829201,Wrocław,Dożynkowa,10,52-311
51.0632350,16.9820492,Wrocław,Wałbrzyska,9c,52-314
51.0651393,16.9823139,Wrocław,Dożynkowa,2,52-311
51.0626047,16.9822234,Wrocław,Cukrowa,13d,52-316
51.0632277,16.9817292,Wrocław,Wałbrzyska,11,52-314
51.0647237,16.9839946,Wrocław,Buraczana,2,52-311
51.0666116,16.9822645,Wrocław,Łanowa,10,52-311
51.0651290,16.9819309,Wrocław,Dożynkowa,1,52-311
51.0672067,16.9804312,Wrocław,Jutrzenki,14,52-311
51.0650345,16.9824013,Wrocław,Buraczana,8a,52-311
51.0636431,16.9821127,Wrocław,Wałbrzyska,10,52-314
51.0646662,16.9844316,Wrocław,Buraczana,2b,52-311
51.0670218,16.9804640,Wrocław,Jutrzenki,12,52-311
51.0637284,16.9815769,Wrocław,Wałbrzyska,12,52-314
51.0633203,16.9816815,Wrocław,Wałbrzyska,11a,52-314
51.0631542,16.9805381,Wrocław,Wałbrzyska,23a,52-314
